"CONSUMER_ID","SKU_ID","FIRST_PURCHASE_DATE","LAST_PURCHASE_DATE","PURCHASE_COUNT","IS_REPEAT"
"CONS001401","SKU001","2025-12-15","2026-01-02",3,true
"CONS001402","SKU002","2025-12-18","2025-12-18",1,false
"CONS001403","SKU002","2025-12-09","2025-12-09",1,false
"CONS001404","SKU002","2025-12-20","2025-12-20",1,false
"CONS001405","SKU002","2025-12-08","2025-12-18",2,true
"CONS001406","SKU002","2025-12-07","2025-12-07",1,false
"CONS001407","SKU001","2025-12-12","2025-12-25",2,true
"CONS001408","SKU002","2025-12-15","2025-12-15",1,false
"CONS001409","SKU002","2025-12-21","2026-01-06",2,true
"CONS001410","SKU001","2025-12-06","2025-12-17",3,true
"CONS001411","SKU001","2025-12-02","2025-12-14",2,true
"CONS001412","SKU001","2025-12-11","2025-12-11",1,false
"CONS001413","SKU002","2025-12-11","2025-12-11",1,false
"CONS001414","SKU002","2025-12-16","2025-12-16",1,false
"CONS001415","SKU001","2025-12-17","2025-12-17",1,false
"CONS001416","SKU002","2025-12-07","2025-12-07",1,false
"CONS001417","SKU001","2025-12-21","2025-12-21",1,false
"CONS001418","SKU001","2025-12-12","2025-12-12",1,false
"CONS001419","SKU002","2025-12-14","2025-12-14",1,false
"CONS001420","SKU001","2025-12-05","2025-12-05",1,false
"CONS001421","SKU001","2025-12-19","2025-12-31",2,true
"CONS001422","SKU001","2025-12-02","2025-12-02",1,false
"CONS001423","SKU002","2025-12-15","2025-12-15",1,false
"CONS001424","SKU001","2025-12-10","2025-12-22",4,true
"CONS001425","SKU002","2025-12-02","2025-12-02",1,false
"CONS001426","SKU002","2025-12-03","2025-12-03",1,false
"CONS001427","SKU001","2025-12-10","2025-12-20",3,true
"CONS001428","SKU001","2025-12-21","2026-01-03",4,true
"CONS001429","SKU002","2025-12-03","2025-12-03",1,false
"CONS001430","SKU002","2025-12-04","2025-12-04",1,false
"CONS001431","SKU001","2025-12-06","2025-12-15",2,true
"CONS001432","SKU002","2025-12-08","2025-12-08",1,false
"CONS001433","SKU001","2025-12-12","2025-12-12",1,false
"CONS001434","SKU001","2025-12-08","2025-12-08",1,false
"CONS001435","SKU001","2025-12-09","2025-12-23",3,true
"CONS001436","SKU002","2025-12-14","2025-12-14",1,false
"CONS001437","SKU001","2025-12-03","2025-12-16",4,true
"CONS001438","SKU002","2025-12-02","2025-12-02",1,false
"CONS001439","SKU001","2025-12-17","2025-12-17",1,false
"CONS001440","SKU001","2025-12-14","2025-12-14",1,false
"CONS001441","SKU002","2025-12-01","2025-12-19",2,true
"CONS001442","SKU001","2025-12-05","2025-12-05",1,false
"CONS001443","SKU002","2025-12-07","2025-12-26",2,true
"CONS001444","SKU001","2025-12-14","2026-01-04",2,true
"CONS001445","SKU002","2025-12-07","2025-12-07",1,false
"CONS001446","SKU001","2025-12-13","2025-12-13",1,false
"CONS001447","SKU001","2025-12-12","2025-12-26",3,true
"CONS001448","SKU002","2025-12-06","2025-12-06",1,false
"CONS001449","SKU002","2025-12-14","2025-12-14",1,false
"CONS001450","SKU002","2025-12-13","2025-12-13",1,false
"CONS001451","SKU002","2025-12-03","2025-12-03",1,false
"CONS001452","SKU002","2025-12-18","2025-12-18",1,false
"CONS001453","SKU002","2025-12-20","2025-12-20",1,false
"CONS001454","SKU002","2025-12-06","2025-12-06",1,false
"CONS001455","SKU002","2025-12-15","2025-12-15",1,false
"CONS001456","SKU002","2025-12-06","2025-12-06",1,false
"CONS001457","SKU002","2025-12-07","2025-12-07",1,false
"CONS001458","SKU002","2025-12-18","2025-12-18",1,false
"CONS001459","SKU002","2025-12-03","2025-12-03",1,false
"CONS001460","SKU001","2025-12-02","2025-12-02",1,false
"CONS001461","SKU001","2025-12-18","2025-12-18",1,false
"CONS001462","SKU001","2025-12-18","2026-01-05",4,true
"CONS001463","SKU002","2025-12-20","2025-12-20",1,false
"CONS001464","SKU002","2025-12-15","2025-12-15",1,false
"CONS001465","SKU001","2025-12-21","2025-12-21",1,false
"CONS001466","SKU002","2025-12-16","2025-12-16",1,false
"CONS001467","SKU001","2025-12-05","2025-12-05",1,false
"CONS001468","SKU002","2025-12-21","2025-12-21",1,false
"CONS001469","SKU002","2025-12-09","2025-12-09",1,false
"CONS001470","SKU001","2025-12-07","2025-12-20",4,true
"CONS001471","SKU001","2025-12-09","2025-12-09",1,false
"CONS001472","SKU001","2025-12-15","2025-12-30",2,true
"CONS001473","SKU001","2025-12-01","2025-12-01",1,false
"CONS001474","SKU002","2025-12-21","2025-12-21",1,false
"CONS001475","SKU001","2025-12-04","2025-12-04",1,false
"CONS001476","SKU002","2025-12-04","2025-12-04",1,false
"CONS001477","SKU001","2025-12-08","2025-12-08",1,false
"CONS001478","SKU001","2025-12-17","2025-12-24",2,true
"CONS001479","SKU002","2025-12-02","2025-12-02",1,false
"CONS001480","SKU002","2025-12-06","2025-12-06",1,false
"CONS001481","SKU001","2025-12-03","2025-12-13",2,true
"CONS001482","SKU002","2025-12-10","2025-12-10",1,false
"CONS001483","SKU002","2025-12-21","2025-12-21",1,false
"CONS001484","SKU002","2025-12-20","2025-12-20",1,false
"CONS001485","SKU001","2025-12-17","2025-12-17",1,false
"CONS001486","SKU001","2025-12-17","2025-12-17",1,false
"CONS001487","SKU001","2025-12-09","2025-12-09",1,false
"CONS001488","SKU001","2025-12-03","2025-12-14",2,true
"CONS001489","SKU001","2025-12-13","2025-12-13",1,false
"CONS001490","SKU001","2025-12-20","2025-12-20",1,false
"CONS001491","SKU001","2025-12-09","2025-12-09",1,false
"CONS001492","SKU001","2025-12-03","2025-12-12",3,true
"CONS001493","SKU001","2025-12-20","2025-12-28",2,true
"CONS001494","SKU002","2025-12-01","2025-12-01",1,false
"CONS001495","SKU001","2025-12-16","2025-12-30",2,true
"CONS001496","SKU002","2025-12-17","2025-12-17",1,false
"CONS001497","SKU001","2025-12-20","2025-12-29",3,true
"CONS001498","SKU001","2025-12-21","2026-01-09",2,true
"CONS001499","SKU001","2025-12-19","2025-12-19",1,false
"CONS001500","SKU001","2025-12-09","2025-12-26",3,true
"CONS001501","SKU001","2025-12-13","2026-01-03",2,true
"CONS001502","SKU001","2025-12-17","2026-01-01",2,true
"CONS001503","SKU001","2025-12-18","2025-12-18",1,false
"CONS001504","SKU002","2025-12-18","2025-12-18",1,false
"CONS001505","SKU001","2025-12-17","2025-12-17",1,false
"CONS001506","SKU001","2025-12-20","2026-01-06",3,true
"CONS001507","SKU002","2025-12-18","2025-12-18",1,false
"CONS001508","SKU002","2025-12-16","2025-12-16",1,false
"CONS001509","SKU001","2025-12-04","2025-12-04",1,false
"CONS001510","SKU001","2025-12-12","2025-12-12",1,false
"CONS001511","SKU001","2025-12-21","2025-12-21",1,false
"CONS001512","SKU002","2025-12-08","2025-12-08",1,false
"CONS001513","SKU001","2025-12-21","2025-12-21",1,false
"CONS001514","SKU001","2025-12-13","2025-12-20",4,true
"CONS001515","SKU001","2025-12-13","2025-12-31",4,true
"CONS001516","SKU002","2025-12-14","2025-12-14",1,false
"CONS001517","SKU001","2025-12-12","2025-12-30",4,true
"CONS001518","SKU002","2025-12-17","2025-12-17",1,false
"CONS001519","SKU002","2025-12-04","2025-12-04",1,false
"CONS001520","SKU002","2025-12-14","2025-12-14",1,false
"CONS001521","SKU002","2025-12-17","2025-12-17",1,false
"CONS001522","SKU002","2025-12-16","2025-12-16",1,false
"CONS001523","SKU002","2025-12-20","2025-12-20",1,false
"CONS001524","SKU001","2025-12-01","2025-12-01",1,false
"CONS001525","SKU002","2025-12-06","2025-12-06",1,false
"CONS001526","SKU001","2025-12-16","2026-01-04",4,true
"CONS001527","SKU002","2025-12-09","2025-12-09",1,false
"CONS001528","SKU002","2025-12-11","2025-12-11",1,false
"CONS001529","SKU001","2025-12-18","2025-12-31",4,true
"CONS001530","SKU002","2025-12-01","2025-12-10",2,true
"CONS001531","SKU001","2025-12-08","2025-12-20",3,true
"CONS001532","SKU001","2025-12-11","2025-12-11",1,false
"CONS001533","SKU001","2025-12-08","2025-12-08",1,false
"CONS001534","SKU001","2025-12-02","2025-12-20",2,true
"CONS001535","SKU001","2025-12-15","2025-12-24",3,true
"CONS001536","SKU002","2025-12-07","2025-12-24",2,true
"CONS001537","SKU002","2025-12-02","2025-12-02",1,false
"CONS001538","SKU002","2025-12-17","2025-12-17",1,false
"CONS001539","SKU002","2025-12-14","2026-01-02",2,true
"CONS001540","SKU001","2025-12-03","2025-12-03",1,false
"CONS001541","SKU002","2025-12-01","2025-12-01",1,false
"CONS001542","SKU001","2025-12-06","2025-12-22",3,true
"CONS001543","SKU002","2025-12-11","2025-12-11",1,false
"CONS001544","SKU002","2025-12-17","2025-12-17",1,false
"CONS001545","SKU002","2025-12-12","2025-12-12",1,false
"CONS001546","SKU002","2025-12-05","2025-12-05",1,false
"CONS001547","SKU002","2025-12-13","2025-12-13",1,false
"CONS001548","SKU001","2025-12-15","2025-12-15",1,false
"CONS001549","SKU002","2025-12-20","2026-01-06",2,true
"CONS001550","SKU002","2025-12-15","2025-12-15",1,false
"CONS001551","SKU002","2025-12-10","2025-12-10",1,false
"CONS001552","SKU001","2025-12-13","2025-12-31",4,true
"CONS001553","SKU001","2025-12-03","2025-12-03",1,false
"CONS001554","SKU001","2025-12-14","2025-12-14",1,false
"CONS001555","SKU001","2025-12-13","2025-12-13",1,false
"CONS001556","SKU002","2025-12-07","2025-12-19",2,true
"CONS001557","SKU002","2025-12-18","2025-12-18",1,false
"CONS001558","SKU001","2025-12-01","2025-12-17",3,true
"CONS001559","SKU001","2025-12-03","2025-12-03",1,false
"CONS001560","SKU002","2025-12-08","2025-12-08",1,false
"CONS001561","SKU002","2025-12-02","2025-12-02",1,false
"CONS001562","SKU002","2025-12-11","2025-12-11",1,false
"CONS001563","SKU001","2025-12-13","2025-12-13",1,false
"CONS001564","SKU002","2025-12-07","2025-12-07",1,false
"CONS001565","SKU001","2025-12-02","2025-12-19",3,true
"CONS001566","SKU001","2025-12-19","2026-01-04",4,true
"CONS001567","SKU002","2025-12-04","2025-12-04",1,false
"CONS001568","SKU002","2025-12-04","2025-12-04",1,false
"CONS001569","SKU002","2025-12-19","2025-12-19",1,false
"CONS001570","SKU001","2025-12-18","2025-12-18",1,false
"CONS001571","SKU002","2025-12-16","2025-12-28",2,true
"CONS001572","SKU001","2025-12-06","2025-12-06",1,false
"CONS001573","SKU002","2025-12-03","2025-12-03",1,false
"CONS001574","SKU001","2025-12-21","2025-12-21",1,false
"CONS001575","SKU001","2025-12-18","2025-12-18",1,false
"CONS001576","SKU001","2025-12-04","2025-12-04",1,false
"CONS001577","SKU001","2025-12-09","2025-12-09",1,false
"CONS001578","SKU001","2025-12-07","2025-12-24",3,true
"CONS001579","SKU001","2025-12-07","2025-12-07",1,false
"CONS001580","SKU001","2025-12-09","2025-12-09",1,false
"CONS001581","SKU002","2025-12-02","2025-12-02",1,false
"CONS001582","SKU002","2025-12-12","2025-12-12",1,false
"CONS001583","SKU001","2025-12-14","2025-12-24",4,true
"CONS001584","SKU002","2025-12-09","2025-12-09",1,false
"CONS001585","SKU002","2025-12-01","2025-12-01",1,false
"CONS001586","SKU002","2025-12-10","2025-12-31",2,true
"CONS001587","SKU002","2025-12-08","2025-12-08",1,false
"CONS001588","SKU001","2025-12-04","2025-12-22",2,true
"CONS001589","SKU001","2025-12-14","2025-12-14",1,false
"CONS001590","SKU001","2025-12-09","2025-12-30",3,true
"CONS001591","SKU002","2025-12-05","2025-12-05",1,false
"CONS001592","SKU002","2025-12-18","2025-12-18",1,false
"CONS001593","SKU001","2025-12-11","2025-12-11",1,false
"CONS001594","SKU001","2025-12-15","2025-12-15",1,false
"CONS001595","SKU001","2025-12-11","2025-12-11",1,false
"CONS001596","SKU001","2025-12-10","2025-12-10",1,false
"CONS001597","SKU002","2025-12-09","2025-12-09",1,false
"CONS001598","SKU001","2025-12-11","2025-12-21",4,true
"CONS001599","SKU002","2025-12-20","2025-12-20",1,false
"CONS001600","SKU001","2025-12-21","2025-12-29",4,true
"CONS001601","SKU001","2025-12-13","2025-12-23",2,true
"CONS001602","SKU002","2025-12-11","2025-12-11",1,false
"CONS001603","SKU001","2025-12-10","2025-12-19",4,true
"CONS001604","SKU001","2025-12-21","2025-12-30",3,true
"CONS001605","SKU001","2025-12-19","2026-01-01",4,true
"CONS001606","SKU001","2025-12-07","2025-12-28",3,true
"CONS001607","SKU001","2025-12-03","2025-12-19",4,true
"CONS001608","SKU001","2025-12-09","2025-12-09",1,false
"CONS001609","SKU002","2025-12-14","2025-12-14",1,false
"CONS001610","SKU001","2025-12-09","2025-12-09",1,false
"CONS001611","SKU001","2025-12-04","2025-12-04",1,false
"CONS001612","SKU001","2025-12-11","2025-12-25",3,true
"CONS001613","SKU002","2025-12-09","2025-12-09",1,false
"CONS001614","SKU002","2025-12-03","2025-12-03",1,false
"CONS001615","SKU001","2025-12-02","2025-12-02",1,false
"CONS001616","SKU002","2025-12-15","2025-12-15",1,false
"CONS001617","SKU001","2025-12-02","2025-12-02",1,false
"CONS001618","SKU001","2025-12-03","2025-12-24",2,true
"CONS001619","SKU001","2025-12-18","2025-12-18",1,false
"CONS001620","SKU002","2025-12-16","2025-12-16",1,false
"CONS001621","SKU001","2025-12-20","2025-12-20",1,false
"CONS001622","SKU002","2025-12-03","2025-12-03",1,false
"CONS001623","SKU001","2025-12-19","2025-12-19",1,false
"CONS001624","SKU001","2025-12-13","2025-12-13",1,false
"CONS001625","SKU001","2025-12-06","2025-12-06",1,false
"CONS001626","SKU002","2025-12-19","2025-12-19",1,false
"CONS001627","SKU001","2025-12-05","2025-12-12",2,true
"CONS001628","SKU002","2025-12-08","2025-12-08",1,false
"CONS001629","SKU001","2025-12-08","2025-12-16",4,true
"CONS001630","SKU002","2025-12-14","2025-12-14",1,false
"CONS001631","SKU001","2025-12-10","2025-12-10",1,false
"CONS001632","SKU001","2025-12-08","2025-12-08",1,false
"CONS001633","SKU002","2025-12-19","2025-12-19",1,false
"CONS001634","SKU001","2025-12-02","2025-12-09",2,true
"CONS001635","SKU002","2025-12-11","2025-12-11",1,false
"CONS001636","SKU001","2025-12-06","2025-12-14",2,true
"CONS001637","SKU002","2025-12-11","2025-12-11",1,false
"CONS001638","SKU002","2025-12-16","2025-12-30",2,true
"CONS001639","SKU002","2025-12-20","2025-12-20",1,false
"CONS001640","SKU002","2025-12-03","2025-12-03",1,false
"CONS001641","SKU001","2025-12-12","2026-01-02",2,true
"CONS001642","SKU001","2025-12-19","2026-01-01",3,true
"CONS001643","SKU001","2025-12-17","2025-12-17",1,false
"CONS001644","SKU002","2025-12-09","2025-12-09",1,false
"CONS001645","SKU002","2025-12-06","2025-12-06",1,false
"CONS001646","SKU002","2025-12-05","2025-12-05",1,false
"CONS001647","SKU002","2025-12-19","2026-01-01",2,true
"CONS001648","SKU001","2025-12-18","2025-12-18",1,false
"CONS001649","SKU002","2025-12-15","2025-12-15",1,false
"CONS001650","SKU001","2025-12-21","2025-12-21",1,false
"CONS001651","SKU002","2025-12-17","2025-12-17",1,false
"CONS001652","SKU002","2025-12-19","2026-01-06",2,true
"CONS001653","SKU001","2025-12-07","2025-12-07",1,false
"CONS001654","SKU001","2025-12-09","2025-12-27",3,true
"CONS001655","SKU002","2025-12-17","2025-12-17",1,false
"CONS001656","SKU001","2025-12-02","2025-12-02",1,false
"CONS001657","SKU002","2025-12-18","2025-12-18",1,false
"CONS001658","SKU001","2025-12-09","2025-12-09",1,false
"CONS001659","SKU001","2025-12-01","2025-12-01",1,false
"CONS001660","SKU001","2025-12-01","2025-12-01",1,false
"CONS001661","SKU002","2025-12-06","2025-12-06",1,false
"CONS001662","SKU002","2025-12-12","2025-12-12",1,false
"CONS001663","SKU001","2025-12-21","2026-01-04",4,true
"CONS001664","SKU001","2025-12-18","2025-12-18",1,false
"CONS001665","SKU001","2025-12-16","2025-12-25",3,true
"CONS001666","SKU002","2025-12-07","2025-12-07",1,false
"CONS001667","SKU002","2025-12-04","2025-12-04",1,false
"CONS001668","SKU002","2025-12-20","2025-12-20",1,false
"CONS001669","SKU001","2025-12-14","2025-12-14",1,false
"CONS001670","SKU002","2025-12-18","2025-12-18",1,false
"CONS001671","SKU002","2025-12-18","2025-12-18",1,false
"CONS001672","SKU001","2025-12-13","2025-12-13",1,false
"CONS001673","SKU002","2025-12-11","2025-12-11",1,false
"CONS001674","SKU002","2025-12-07","2025-12-07",1,false
"CONS001675","SKU002","2025-12-09","2025-12-09",1,false
"CONS001676","SKU001","2025-12-10","2025-12-31",2,true
"CONS001677","SKU002","2025-12-09","2025-12-09",1,false
"CONS001678","SKU002","2025-12-08","2025-12-08",1,false
"CONS001679","SKU001","2025-12-11","2025-12-11",1,false
"CONS001680","SKU001","2025-12-09","2025-12-09",1,false
"CONS001681","SKU002","2025-12-14","2025-12-14",1,false
"CONS001682","SKU001","2025-12-18","2025-12-18",1,false
"CONS001683","SKU002","2025-12-03","2025-12-03",1,false
"CONS001684","SKU002","2025-12-13","2025-12-21",2,true
"CONS001685","SKU002","2025-12-10","2025-12-10",1,false
"CONS001686","SKU001","2025-12-14","2025-12-14",1,false
"CONS001687","SKU002","2025-12-13","2025-12-25",2,true
"CONS001688","SKU002","2025-12-16","2025-12-16",1,false
"CONS001689","SKU001","2025-12-06","2025-12-23",4,true
"CONS001690","SKU001","2025-12-06","2025-12-25",2,true
"CONS001691","SKU001","2025-12-15","2026-01-04",2,true
"CONS001692","SKU001","2025-12-19","2026-01-04",4,true
"CONS001693","SKU001","2025-12-17","2025-12-17",1,false
"CONS001694","SKU001","2025-12-06","2025-12-06",1,false
"CONS001695","SKU002","2025-12-01","2025-12-01",1,false
"CONS001696","SKU002","2025-12-19","2025-12-19",1,false
"CONS001697","SKU001","2025-12-05","2025-12-15",4,true
"CONS001698","SKU002","2025-12-18","2025-12-18",1,false
"CONS001699","SKU002","2025-12-15","2025-12-15",1,false
"CONS001700","SKU001","2025-12-12","2025-12-20",2,true
"CONS001701","SKU001","2025-12-10","2025-12-10",1,false
"CONS001702","SKU002","2025-12-13","2025-12-13",1,false
"CONS001703","SKU001","2025-12-15","2025-12-15",1,false
"CONS001704","SKU002","2025-12-03","2025-12-03",1,false
"CONS001705","SKU001","2025-12-21","2025-12-21",1,false
"CONS001706","SKU002","2025-12-12","2025-12-12",1,false
"CONS001707","SKU002","2025-12-02","2025-12-02",1,false
"CONS001708","SKU001","2025-12-07","2025-12-07",1,false
"CONS001709","SKU001","2025-12-11","2025-12-11",1,false
"CONS001710","SKU001","2025-12-13","2026-01-02",3,true
"CONS001711","SKU001","2025-12-10","2025-12-10",1,false
"CONS001712","SKU002","2025-12-05","2025-12-05",1,false
"CONS001713","SKU001","2025-12-18","2025-12-18",1,false
"CONS001714","SKU002","2025-12-17","2025-12-17",1,false
"CONS001715","SKU001","2025-12-16","2025-12-16",1,false
"CONS001716","SKU002","2025-12-02","2025-12-02",1,false
"CONS001717","SKU002","2025-12-03","2025-12-13",2,true
"CONS001718","SKU002","2025-12-01","2025-12-01",1,false
"CONS001719","SKU002","2025-12-05","2025-12-05",1,false
"CONS001720","SKU002","2025-12-07","2025-12-07",1,false
"CONS001721","SKU002","2025-12-02","2025-12-02",1,false
"CONS001722","SKU001","2025-12-02","2025-12-02",1,false
"CONS001723","SKU002","2025-12-19","2025-12-19",1,false
"CONS001724","SKU001","2025-12-03","2025-12-03",1,false
"CONS001725","SKU002","2025-12-10","2025-12-10",1,false
"CONS001726","SKU002","2025-12-06","2025-12-06",1,false
"CONS001727","SKU002","2025-12-04","2025-12-04",1,false
"CONS001728","SKU002","2025-12-17","2025-12-26",2,true
"CONS001729","SKU002","2025-12-03","2025-12-03",1,false
"CONS001730","SKU002","2025-12-11","2025-12-11",1,false
"CONS001731","SKU002","2025-12-11","2025-12-11",1,false
"CONS001732","SKU002","2025-12-20","2025-12-20",1,false
"CONS001733","SKU001","2025-12-10","2025-12-17",3,true
"CONS001734","SKU001","2025-12-06","2025-12-25",2,true
"CONS001735","SKU002","2025-12-07","2025-12-07",1,false
"CONS001736","SKU002","2025-12-08","2025-12-08",1,false
"CONS001737","SKU002","2025-12-18","2026-01-07",2,true
"CONS001738","SKU001","2025-12-20","2025-12-20",1,false
"CONS001739","SKU001","2025-12-05","2025-12-22",4,true
"CONS001740","SKU001","2025-12-12","2025-12-12",1,false
"CONS001741","SKU001","2025-12-10","2025-12-10",1,false
"CONS001742","SKU002","2025-12-19","2025-12-19",1,false
"CONS001743","SKU001","2025-12-13","2025-12-26",3,true
"CONS001744","SKU001","2025-12-12","2025-12-12",1,false
