"STORE_ID","RETAILER","REGION","STATE","CITY","LATITUDE","LONGITUDE","LOCATION"
"STORE00598","Kroger","Northeast","PA","Philadelphia",40.543,-76.094,"{""coordinates"":[-7.609399999999999e+01,4.054300000000000e+01],""type"":""Point""}"
"STORE00599","Kroger","Northeast","PA","Philadelphia",39.753,-75.524,"{""coordinates"":[-7.552400000000000e+01,3.975300000000000e+01],""type"":""Point""}"
"STORE00600","Kroger","Northeast","PA","Philadelphia",40.683,-74.654,"{""coordinates"":[-7.465400000000000e+01,4.068300000000000e+01],""type"":""Point""}"
"STORE00601","Kroger","Northeast","PA","Philadelphia",39.083,-75.754,"{""coordinates"":[-7.575400000000000e+01,3.908300000000000e+01],""type"":""Point""}"
"STORE00602","Kroger","Northeast","PA","Philadelphia",39.943,-75.984,"{""coordinates"":[-7.598399999999999e+01,3.994300000000000e+01],""type"":""Point""}"
"STORE00603","Kroger","Northeast","PA","Philadelphia",39.943,-75.904,"{""coordinates"":[-7.590400000000000e+01,3.994300000000000e+01],""type"":""Point""}"
"STORE00604","Kroger","Northeast","PA","Philadelphia",39.373,-75.004,"{""coordinates"":[-7.500400000000000e+01,3.937300000000000e+01],""type"":""Point""}"
"STORE00605","Kroger","Northeast","PA","Philadelphia",39.793,-75.624,"{""coordinates"":[-7.562400000000000e+01,3.979300000000000e+01],""type"":""Point""}"
"STORE00606","Kroger","Northeast","PA","Philadelphia",39.423,-75.744,"{""coordinates"":[-7.574400000000000e+01,3.942300000000000e+01],""type"":""Point""}"
"STORE00607","Kroger","Northeast","PA","Philadelphia",40.603,-74.334,"{""coordinates"":[-7.433400000000000e+01,4.060300000000000e+01],""type"":""Point""}"
"STORE00608","Kroger","Northeast","PA","Philadelphia",40.613,-74.854,"{""coordinates"":[-7.485400000000000e+01,4.061300000000000e+01],""type"":""Point""}"
"STORE00609","Kroger","Northeast","PA","Philadelphia",39.003,-74.364,"{""coordinates"":[-7.436400000000000e+01,3.900300000000000e+01],""type"":""Point""}"
"STORE00610","Kroger","Northeast","PA","Philadelphia",39.243,-75.584,"{""coordinates"":[-7.558400000000000e+01,3.924300000000000e+01],""type"":""Point""}"
"STORE00611","Kroger","Northeast","PA","Philadelphia",39.103,-75.284,"{""coordinates"":[-7.528400000000001e+01,3.910300000000000e+01],""type"":""Point""}"
"STORE00612","Kroger","Northeast","PA","Philadelphia",40.553,-74.324,"{""coordinates"":[-7.432400000000000e+01,4.055300000000000e+01],""type"":""Point""}"
"STORE00613","Kroger","Northeast","PA","Philadelphia",39.663,-76.104,"{""coordinates"":[-7.610400000000000e+01,3.966300000000000e+01],""type"":""Point""}"
"STORE00614","Kroger","Northeast","PA","Philadelphia",40.193,-74.284,"{""coordinates"":[-7.428400000000001e+01,4.019300000000000e+01],""type"":""Point""}"
"STORE00615","Kroger","Northeast","PA","Philadelphia",40.433,-74.464,"{""coordinates"":[-7.446400000000000e+01,4.043300000000000e+01],""type"":""Point""}"
"STORE00616","Kroger","Northeast","PA","Philadelphia",40.683,-74.204,"{""coordinates"":[-7.420399999999999e+01,4.068300000000000e+01],""type"":""Point""}"
"STORE00617","Kroger","Northeast","PA","Philadelphia",40.243,-75.454,"{""coordinates"":[-7.545399999999999e+01,4.024300000000000e+01],""type"":""Point""}"
"STORE00618","Kroger","Northeast","PA","Philadelphia",40.063,-76.064,"{""coordinates"":[-7.606399999999999e+01,4.006300000000000e+01],""type"":""Point""}"
"STORE00619","Kroger","Northeast","PA","Philadelphia",39.793,-75.284,"{""coordinates"":[-7.528400000000001e+01,3.979300000000000e+01],""type"":""Point""}"
"STORE00620","Kroger","Northeast","PA","Philadelphia",40.703,-75.724,"{""coordinates"":[-7.572400000000000e+01,4.070300000000000e+01],""type"":""Point""}"
"STORE00621","Kroger","Northeast","PA","Philadelphia",39.443,-74.724,"{""coordinates"":[-7.472400000000000e+01,3.944300000000000e+01],""type"":""Point""}"
"STORE00622","Kroger","Northeast","PA","Philadelphia",39.373,-76.164,"{""coordinates"":[-7.616400000000000e+01,3.937300000000000e+01],""type"":""Point""}"
"STORE00623","Kroger","Northeast","PA","Philadelphia",40.263,-76.024,"{""coordinates"":[-7.602400000000000e+01,4.026300000000000e+01],""type"":""Point""}"
"STORE00624","Kroger","Northeast","PA","Philadelphia",39.073,-74.724,"{""coordinates"":[-7.472400000000000e+01,3.907300000000000e+01],""type"":""Point""}"
"STORE00625","Kroger","Northeast","PA","Philadelphia",40.793,-75.514,"{""coordinates"":[-7.551400000000000e+01,4.079300000000000e+01],""type"":""Point""}"
"STORE00626","Kroger","Northeast","PA","Philadelphia",40.483,-75.294,"{""coordinates"":[-7.529400000000000e+01,4.048300000000000e+01],""type"":""Point""}"
"STORE00627","Kroger","Northeast","PA","Philadelphia",39.173,-74.374,"{""coordinates"":[-7.437400000000000e+01,3.917300000000000e+01],""type"":""Point""}"
"STORE00628","Kroger","Northeast","PA","Philadelphia",40.823,-76.104,"{""coordinates"":[-7.610400000000000e+01,4.082300000000000e+01],""type"":""Point""}"
"STORE00629","Kroger","Northeast","PA","Philadelphia",40.753,-75.854,"{""coordinates"":[-7.585400000000000e+01,4.075300000000000e+01],""type"":""Point""}"
"STORE00630","Kroger","Northeast","PA","Philadelphia",40.563,-75.174,"{""coordinates"":[-7.517400000000001e+01,4.056300000000000e+01],""type"":""Point""}"
"STORE00631","Kroger","Northeast","PA","Philadelphia",38.963,-74.714,"{""coordinates"":[-7.471400000000000e+01,3.896300000000000e+01],""type"":""Point""}"
"STORE00632","Kroger","Northeast","PA","Philadelphia",39.583,-74.454,"{""coordinates"":[-7.445399999999999e+01,3.958300000000000e+01],""type"":""Point""}"
"STORE00633","Kroger","Northeast","PA","Philadelphia",39.923,-75.494,"{""coordinates"":[-7.549400000000000e+01,3.992300000000000e+01],""type"":""Point""}"
"STORE00634","Kroger","Northeast","PA","Philadelphia",40.093,-75.534,"{""coordinates"":[-7.553400000000001e+01,4.009300000000000e+01],""type"":""Point""}"
"STORE00635","Kroger","Northeast","PA","Philadelphia",39.053,-75.074,"{""coordinates"":[-7.507400000000000e+01,3.905300000000000e+01],""type"":""Point""}"
"STORE00636","Kroger","Northeast","PA","Philadelphia",40.723,-75.814,"{""coordinates"":[-7.581399999999999e+01,4.072300000000000e+01],""type"":""Point""}"
"STORE00637","Kroger","Northeast","PA","Philadelphia",39.493,-74.574,"{""coordinates"":[-7.457400000000000e+01,3.949300000000000e+01],""type"":""Point""}"
"STORE00638","Kroger","Northeast","PA","Philadelphia",40.143,-74.234,"{""coordinates"":[-7.423399999999999e+01,4.014300000000000e+01],""type"":""Point""}"
"STORE00639","Kroger","Northeast","PA","Philadelphia",40.793,-74.494,"{""coordinates"":[-7.449400000000000e+01,4.079300000000000e+01],""type"":""Point""}"
"STORE00640","Kroger","Northeast","PA","Philadelphia",40.013,-74.814,"{""coordinates"":[-7.481399999999999e+01,4.001300000000000e+01],""type"":""Point""}"
"STORE00641","Kroger","Northeast","PA","Philadelphia",40.723,-75.884,"{""coordinates"":[-7.588400000000000e+01,4.072300000000000e+01],""type"":""Point""}"
"STORE00642","Kroger","Northeast","PA","Philadelphia",39.833,-74.704,"{""coordinates"":[-7.470399999999999e+01,3.983300000000000e+01],""type"":""Point""}"
"STORE00643","Kroger","Northeast","PA","Philadelphia",39.653,-75.274,"{""coordinates"":[-7.527400000000000e+01,3.965300000000000e+01],""type"":""Point""}"
"STORE00644","Kroger","Northeast","PA","Philadelphia",38.983,-75.934,"{""coordinates"":[-7.593400000000000e+01,3.898300000000000e+01],""type"":""Point""}"
"STORE00645","Kroger","Northeast","PA","Philadelphia",40.463,-76.154,"{""coordinates"":[-7.615400000000000e+01,4.046300000000000e+01],""type"":""Point""}"
"STORE00646","Kroger","Northeast","PA","Philadelphia",39.933,-75.074,"{""coordinates"":[-7.507400000000000e+01,3.993300000000000e+01],""type"":""Point""}"
"STORE00647","Kroger","Northeast","PA","Philadelphia",40.733,-75.144,"{""coordinates"":[-7.514400000000001e+01,4.073300000000000e+01],""type"":""Point""}"
"STORE00648","Kroger","Northeast","PA","Philadelphia",40.683,-74.304,"{""coordinates"":[-7.430400000000000e+01,4.068300000000000e+01],""type"":""Point""}"
"STORE00649","Kroger","Northeast","PA","Philadelphia",39.333,-76.044,"{""coordinates"":[-7.604400000000000e+01,3.933300000000000e+01],""type"":""Point""}"
"STORE00650","Kroger","Northeast","PA","Philadelphia",40.463,-75.874,"{""coordinates"":[-7.587400000000000e+01,4.046300000000000e+01],""type"":""Point""}"
"STORE00651","Kroger","Northeast","PA","Philadelphia",39.913,-75.404,"{""coordinates"":[-7.540400000000000e+01,3.991300000000000e+01],""type"":""Point""}"
"STORE00652","Kroger","Northeast","PA","Philadelphia",39.693,-75.944,"{""coordinates"":[-7.594400000000000e+01,3.969300000000000e+01],""type"":""Point""}"
"STORE00653","Kroger","Northeast","PA","Philadelphia",40.593,-74.874,"{""coordinates"":[-7.487400000000000e+01,4.059300000000000e+01],""type"":""Point""}"
"STORE00654","Kroger","Northeast","PA","Philadelphia",39.663,-75.074,"{""coordinates"":[-7.507400000000000e+01,3.966300000000000e+01],""type"":""Point""}"
"STORE00655","Kroger","Northeast","PA","Philadelphia",39.663,-75.514,"{""coordinates"":[-7.551400000000000e+01,3.966300000000000e+01],""type"":""Point""}"
"STORE00656","Kroger","Northeast","PA","Philadelphia",40.853,-75.264,"{""coordinates"":[-7.526400000000000e+01,4.085300000000000e+01],""type"":""Point""}"
"STORE00657","Kroger","Northeast","PA","Philadelphia",40.623,-74.454,"{""coordinates"":[-7.445399999999999e+01,4.062300000000000e+01],""type"":""Point""}"
"STORE00658","Kroger","Northeast","PA","Philadelphia",40.183,-74.274,"{""coordinates"":[-7.427400000000000e+01,4.018300000000000e+01],""type"":""Point""}"
"STORE00659","Kroger","Northeast","PA","Philadelphia",40.223,-76.114,"{""coordinates"":[-7.611400000000000e+01,4.022300000000000e+01],""type"":""Point""}"
"STORE00660","Kroger","Northeast","PA","Philadelphia",40.613,-75.664,"{""coordinates"":[-7.566400000000000e+01,4.061300000000000e+01],""type"":""Point""}"
"STORE00661","Kroger","Northeast","PA","Philadelphia",39.273,-74.854,"{""coordinates"":[-7.485400000000000e+01,3.927300000000000e+01],""type"":""Point""}"
"STORE00662","Kroger","Northeast","PA","Philadelphia",40.893,-75.434,"{""coordinates"":[-7.543400000000000e+01,4.089300000000000e+01],""type"":""Point""}"
"STORE00663","Kroger","Northeast","PA","Philadelphia",39.403,-74.994,"{""coordinates"":[-7.499400000000000e+01,3.940300000000000e+01],""type"":""Point""}"
"STORE00664","Kroger","Northeast","PA","Philadelphia",39.903,-74.444,"{""coordinates"":[-7.444400000000000e+01,3.990300000000000e+01],""type"":""Point""}"
"STORE00665","Kroger","Northeast","PA","Philadelphia",39.873,-74.314,"{""coordinates"":[-7.431399999999999e+01,3.987300000000000e+01],""type"":""Point""}"
"STORE00666","Kroger","Northeast","PA","Philadelphia",39.853,-75.934,"{""coordinates"":[-7.593400000000000e+01,3.985300000000000e+01],""type"":""Point""}"
"STORE00667","Kroger","Northeast","PA","Philadelphia",40.103,-75.464,"{""coordinates"":[-7.546400000000000e+01,4.010300000000000e+01],""type"":""Point""}"
"STORE00668","Kroger","Northeast","PA","Philadelphia",40.223,-75.134,"{""coordinates"":[-7.513400000000000e+01,4.022300000000000e+01],""type"":""Point""}"
"STORE00669","Kroger","Northeast","PA","Philadelphia",39.143,-74.984,"{""coordinates"":[-7.498399999999999e+01,3.914300000000000e+01],""type"":""Point""}"
"STORE00670","Kroger","Northeast","PA","Philadelphia",39.553,-74.404,"{""coordinates"":[-7.440400000000000e+01,3.955300000000000e+01],""type"":""Point""}"
"STORE00671","Kroger","Northeast","PA","Philadelphia",39.543,-74.224,"{""coordinates"":[-7.422400000000000e+01,3.954300000000000e+01],""type"":""Point""}"
"STORE00672","Kroger","Northeast","PA","Philadelphia",39.493,-74.684,"{""coordinates"":[-7.468400000000000e+01,3.949300000000000e+01],""type"":""Point""}"
"STORE00673","Kroger","Northeast","PA","Philadelphia",40.913,-75.354,"{""coordinates"":[-7.535400000000000e+01,4.091300000000000e+01],""type"":""Point""}"
"STORE00674","Kroger","Northeast","PA","Philadelphia",40.433,-74.614,"{""coordinates"":[-7.461400000000000e+01,4.043300000000000e+01],""type"":""Point""}"
"STORE00675","Kroger","Northeast","PA","Philadelphia",40.603,-75.194,"{""coordinates"":[-7.519400000000000e+01,4.060300000000000e+01],""type"":""Point""}"
"STORE00676","Kroger","Northeast","PA","Philadelphia",39.693,-75.934,"{""coordinates"":[-7.593400000000000e+01,3.969300000000000e+01],""type"":""Point""}"
"STORE00677","Kroger","Northeast","PA","Philadelphia",39.503,-75.644,"{""coordinates"":[-7.564400000000001e+01,3.950300000000000e+01],""type"":""Point""}"
"STORE00678","Kroger","Northeast","PA","Philadelphia",40.623,-76.154,"{""coordinates"":[-7.615400000000000e+01,4.062300000000000e+01],""type"":""Point""}"
"STORE00679","Kroger","Northeast","PA","Philadelphia",40.433,-75.114,"{""coordinates"":[-7.511400000000000e+01,4.043300000000000e+01],""type"":""Point""}"
"STORE00680","Kroger","Northeast","PA","Philadelphia",39.783,-75.004,"{""coordinates"":[-7.500400000000000e+01,3.978300000000000e+01],""type"":""Point""}"
"STORE00681","Kroger","Northeast","PA","Philadelphia",38.963,-75.834,"{""coordinates"":[-7.583400000000000e+01,3.896300000000000e+01],""type"":""Point""}"
"STORE00682","Kroger","Northeast","PA","Philadelphia",40.253,-75.654,"{""coordinates"":[-7.565400000000000e+01,4.025300000000000e+01],""type"":""Point""}"
"STORE00683","Kroger","Northeast","PA","Philadelphia",39.083,-74.924,"{""coordinates"":[-7.492400000000001e+01,3.908300000000000e+01],""type"":""Point""}"
"STORE00684","Kroger","Northeast","PA","Philadelphia",40.313,-75.014,"{""coordinates"":[-7.501400000000000e+01,4.031300000000000e+01],""type"":""Point""}"
"STORE00685","Kroger","Northeast","PA","Philadelphia",39.153,-74.894,"{""coordinates"":[-7.489400000000001e+01,3.915300000000000e+01],""type"":""Point""}"
"STORE00686","Kroger","Northeast","PA","Philadelphia",40.933,-75.684,"{""coordinates"":[-7.568400000000000e+01,4.093300000000000e+01],""type"":""Point""}"
"STORE00687","Kroger","Northeast","PA","Philadelphia",39.493,-75.834,"{""coordinates"":[-7.583400000000000e+01,3.949300000000000e+01],""type"":""Point""}"
"STORE00688","Kroger","Northeast","PA","Philadelphia",40.833,-75.084,"{""coordinates"":[-7.508400000000000e+01,4.083300000000000e+01],""type"":""Point""}"
"STORE00689","Kroger","Northeast","PA","Philadelphia",40.793,-75.344,"{""coordinates"":[-7.534399999999999e+01,4.079300000000000e+01],""type"":""Point""}"
"STORE00690","Kroger","Northeast","PA","Philadelphia",39.843,-74.854,"{""coordinates"":[-7.485400000000000e+01,3.984300000000000e+01],""type"":""Point""}"
"STORE00691","Kroger","Northeast","PA","Philadelphia",40.183,-74.284,"{""coordinates"":[-7.428400000000001e+01,4.018300000000000e+01],""type"":""Point""}"
"STORE00692","Kroger","Northeast","PA","Philadelphia",40.813,-75.444,"{""coordinates"":[-7.544400000000000e+01,4.081300000000000e+01],""type"":""Point""}"
"STORE00693","Kroger","Northeast","PA","Philadelphia",39.513,-75.174,"{""coordinates"":[-7.517400000000001e+01,3.951300000000000e+01],""type"":""Point""}"
"STORE00694","Kroger","Northeast","PA","Philadelphia",40.433,-75.144,"{""coordinates"":[-7.514400000000001e+01,4.043300000000000e+01],""type"":""Point""}"
"STORE00695","Kroger","Northeast","PA","Philadelphia",40.893,-75.524,"{""coordinates"":[-7.552400000000000e+01,4.089300000000000e+01],""type"":""Point""}"
"STORE00696","Kroger","Northeast","PA","Philadelphia",38.973,-74.724,"{""coordinates"":[-7.472400000000000e+01,3.897300000000000e+01],""type"":""Point""}"
"STORE00697","Kroger","Northeast","PA","Philadelphia",40.033,-74.974,"{""coordinates"":[-7.497400000000000e+01,4.003300000000000e+01],""type"":""Point""}"
"STORE00698","Kroger","Northeast","PA","Philadelphia",39.073,-74.694,"{""coordinates"":[-7.469400000000000e+01,3.907300000000000e+01],""type"":""Point""}"
"STORE00699","Kroger","Northeast","PA","Philadelphia",40.623,-74.584,"{""coordinates"":[-7.458400000000000e+01,4.062300000000000e+01],""type"":""Point""}"
"STORE00700","Kroger","Northeast","PA","Philadelphia",39.053,-74.284,"{""coordinates"":[-7.428400000000001e+01,3.905300000000000e+01],""type"":""Point""}"
"STORE00701","Kroger","Northeast","PA","Philadelphia",39.393,-75.354,"{""coordinates"":[-7.535400000000000e+01,3.939300000000000e+01],""type"":""Point""}"
"STORE00702","Kroger","Northeast","PA","Philadelphia",39.853,-76.064,"{""coordinates"":[-7.606399999999999e+01,3.985300000000000e+01],""type"":""Point""}"
"STORE00703","Kroger","Northeast","PA","Philadelphia",39.783,-75.404,"{""coordinates"":[-7.540400000000000e+01,3.978300000000000e+01],""type"":""Point""}"
"STORE00704","Kroger","Northeast","PA","Philadelphia",39.893,-75.434,"{""coordinates"":[-7.543400000000000e+01,3.989300000000000e+01],""type"":""Point""}"
"STORE00705","Kroger","Northeast","PA","Philadelphia",39.543,-75.004,"{""coordinates"":[-7.500400000000000e+01,3.954300000000000e+01],""type"":""Point""}"
"STORE00706","Kroger","Northeast","PA","Philadelphia",39.923,-74.454,"{""coordinates"":[-7.445399999999999e+01,3.992300000000000e+01],""type"":""Point""}"
"STORE00707","Kroger","Northeast","PA","Philadelphia",40.193,-74.294,"{""coordinates"":[-7.429400000000000e+01,4.019300000000000e+01],""type"":""Point""}"
"STORE00708","Kroger","Northeast","PA","Philadelphia",39.063,-75.324,"{""coordinates"":[-7.532400000000000e+01,3.906300000000000e+01],""type"":""Point""}"
"STORE00709","Kroger","Northeast","PA","Philadelphia",39.613,-76.124,"{""coordinates"":[-7.612400000000000e+01,3.961300000000000e+01],""type"":""Point""}"
"STORE00710","Kroger","Northeast","PA","Philadelphia",40.913,-75.224,"{""coordinates"":[-7.522400000000000e+01,4.091300000000000e+01],""type"":""Point""}"
"STORE00711","Kroger","Northeast","PA","Philadelphia",39.793,-74.594,"{""coordinates"":[-7.459399999999999e+01,3.979300000000000e+01],""type"":""Point""}"
"STORE00712","Kroger","Northeast","PA","Philadelphia",39.903,-74.834,"{""coordinates"":[-7.483400000000000e+01,3.990300000000000e+01],""type"":""Point""}"
"STORE00713","Kroger","Northeast","PA","Philadelphia",39.393,-74.394,"{""coordinates"":[-7.439400000000001e+01,3.939300000000000e+01],""type"":""Point""}"
"STORE00714","Kroger","Northeast","PA","Philadelphia",40.583,-75.414,"{""coordinates"":[-7.541400000000000e+01,4.058300000000000e+01],""type"":""Point""}"
"STORE00715","Kroger","Northeast","PA","Philadelphia",40.663,-75.934,"{""coordinates"":[-7.593400000000000e+01,4.066300000000000e+01],""type"":""Point""}"
"STORE00716","Kroger","Northeast","PA","Philadelphia",39.483,-76.024,"{""coordinates"":[-7.602400000000000e+01,3.948300000000000e+01],""type"":""Point""}"
"STORE00717","Kroger","Northeast","PA","Philadelphia",38.973,-74.464,"{""coordinates"":[-7.446400000000000e+01,3.897300000000000e+01],""type"":""Point""}"
